id,title,content
202598512,Employee'S Hands Are Caught In Press  Finger Amputated,"amputated finger, right hand, left ring finger"
14200240,Employee'S Tip Of Middle Finger Amputated In Punch Press,"right hand, middle finger"
202546156,Employee Partially Amputates Finger On Table Saw,finger amputation
202532255,Meat Cutter Amputates Finger With Hobart Band Saw,"finger, hand, tendon"
201498250,Employee Amputates Finger With Butcher Saw,"hand, bone"
202658209,Steel Bean Rolls On Employee'S Foot  Amputates Toe,large toe
202458451,Employee Amputates Finger  Fractures Arm  Repairing Bearing,hand
202691812,Employee Partially Amputates Thumb In Conveyor,thumb
202658290,Worker Amputates Fingertip With Bench Sander,right index finger
202658407,Worker Amputates Finger In Hydraulic Press,"fingers, left hand"
202479515,Worker Amputates Finger Tip In Tube Bending Machine,right index finger
202479101,Employee Amputates Finger When Caught By Tube Machine,"index finger, right hand"
202657284,Worker Amputates Finger In Sheet Metal Bending Machine,
200824613,Employee'S Finger Is Amputated In Tube Forming Die,"foot pedal, right hand, right index finger, left hand"
170765234,Employee'S Two Finger Tips Are Amputated By Jointer Blade,"right hand, middle fingers, fingers"
202546107,Employee Amputates Finger In Meat Slicer Machine,"finger, Western Hand Center, right hand finger"
201079498,Baker Amputates Tip Of Finger In Dough Dividing Machine,"hand, right thumb, bone loss, thumb"
202316188,Employee Amputates Finger In Machine During Maintenance,
202443362,Employee Amputates Finger While Operating Door Frame Machine,amputated finger
201058393,Employee'S Fingers Are Amputated By Portable Power Saw,"eyes, face"
201172723,Employee'S Fingers Amputated In Airlock Of Conveyor System,"hand, fingers"
201951159,Employee Run Over By A Railroad Car  Both Legs Amputated,legs
202478673,Employee Amputates Finger Tip In Press Brake,right index finger
202446563,Employee Amputated Thumb In Spiral Machine,"right hand, right thumb, thumb"
787929,Employee Severely Burned During Sawdust Explosion,body
201104429,Employee Sustains Partial Amputation Of Fingers,
202318044,Mechanic Amputates Finger On Bucket Elevator Chain,finger
202489977,Employee Amputates Fingertip When Caught In Nip Point,"finger, skin graft, thumb"
201176765,Employee'S Forearm Is Amputated By Power Line,
201639267,Employee'S Thumb Is Amputated By Leaf Spring,
170585772,Employee'S Fingertip Amputated When Caught In Valve,bone
200340362,Employees Fingers Amputated As A Result Of Falling,"hand, right hand, left hand, left hand free"
202614616,Worker Is Hospitalized For Carbon Monoxide Poisoning,
202545950,Employee Amputates Thumb With Saw (Skilsaw),"eye, thumb"
201186954,Worker Using Saw Cuts Hand  Three Fingers Are Amputated,"finger amputations, middle finger, tendons, right hand, pinky fingers"
202648309,Employee'S Finger Is Amputated Between Cylinder And Fixture,"body, right middle finger, finger"
202541033,Employee'S Fingers Are Amputated In Die,"fingers, slide face"
202449997,Metal Fabricator Pinches And Amputates Finger In Die Press,middle finger
202540076,Employee'S Fingertips Are Amputated In Die Machine,"foot pedal, finger tips, fingers"
202654851,Employee Amputates Finger Tip When Caught In Rod And Door,"finger, right hand, second finger"
201798295,Employee'S Finger Is Amputated While Moving A Drum,"little finger, ring finger, left little finger"
201042082,Employee'S Arm Is Amputated In Concrete Truck Mixer,"right jacket arm, arm"
170357495,Employee'S Fingers Amputated After They Became Stuck In Rope,
202479473,Employee Partially Amputates Finger In Chain Sprocket,right middle finger
201498284,Employee Amputates Fingers In Fall On Conveyor,"hand, fingers"
201498144,Employee Gets Two Fingers Amputated As Fingers Get Caught,
201186806,Worker Severs Finger While Greasing Unguarded Machine,"right hand, right index finger, palm"
201481579,Employee'S Fingers Amputated In Logging Accident,"fingers, left hand"
201079100,Foreman'S Finger Is Amputated After Power Saw Kicks Back,"index finger, palm, left hand"
202587861,Carpenter'S Finger Amputation Is Traced To Lack Of Training,"left hand, hand, fingers, right hand, pinkie finger"
202545687,Employee Amputates Fingertip In Grinder Machine,hand
201497807,Employee Amputates Finger When Caught Between Rotating Coil,right hand middle finger
201497823,Employee Amputates Finger When Contacting Extractor Machine,finger
202488169,Employee Amputates Finger In Clutch,finger
202475869,Employee Injects Roof Coating Into Finger Is Later Amputated,finger
202476115,Employee Exposed To Acid  Thumb Required Amputation,"nail bed, right thumb, thumb"
201024072,Employee Fractures Several Bones From Fall Off A Ladder,"hip, feet"
202469417,Employee Amputates Finger In Blower'S Moving Parts,"hand, fifth finger, fourth finger, right hand"
202507356,Forklift Operator Amputates Finger While Dumping Hopper,finger
202556999,Employee Amputates Thumb When Caught In Sorter Conveyor,"right thumb, thumb"
202486742,Counselor Is Hospitalized After Chasing Detainee,
201035250,Employee Suffers Amputation,"right hand, middle finger"
202475950,Employee'S Finger Tip Is Amputated By Falling Crate,"index finger, right index finger"
202635181,Farm Laborer Finger Is Amputated In Cutting Machine,"finger nail, injured finger"
201493558,Chicken Plant Worker Amputates Finger On Equipment,"finger, small finger, left hand"
201089281,Employee Amputates Finger In Automotive Brake Caliper,"left index finger, eye, mid nail plate"
202554648,Food Packager Loses Fingertip In Machinery Accident,middle finger
202529244,Employee'S Finger Is Amputated By Conveyor Belt,"finger, right index finger, Western Hand Center"
308466457,Employee Suffers Amputation From Falling Roll Of Metal,hand
202523114,Machine Operator Amputates Finger In Pinch Point,
200533941,Employee'S Finger Is Amputated While Processing Ham,"finger, pinky fingers"
202479465,Employee Amputates Fingers Caught By Dock Plate,"right hand, dock plate lip, lip, fingers"
202654646,Employee Amputates Finger Between Steel Doors,middle finger
201186996,Employee Crushes And Amputates Thumb In Dock Leveler,"crushed right thumb, right thumb, lip plate sprung upwards, thumb"
201186947,Employee Amputates Left Ring Finger In Door Jam,"finger, left ring finger"
201116308,Oil Rig Employee Partially Amputates Finger,finger
202554499,Employee'S Thumb Is Amputated By Drill Press,thumb
201023280,Employee Amputates Finger While Pulling Pipes Out Of Well,"Floor Hand, left middle finger, hands, left hand"
202656864,Employee Amputates Finger When Hand Caught By Drill Press,right hand
202477584,Employee'S Finger Is Amputated By Drill Press,little left finger
902060359,Employee Is Injured By Drill Press  Finger Is Amputated,"left index finger, thumb"
202458220,Employee Amputates Finger When Caught In Drilling Machine,"fourth finger, fifth finger, tendons"
202544524,Employee Amputates Finger When Glove In Caught In A Drill,finger amputation
201127552,Worker Amputates Finger After Getting Caught In Auger Bit,"broken index finger, ring finger, left hand"
202563185,Employee'S Middle Finger Is Amputated By Machine,left middle finger
202654406,Employee Amputates Fingertip In Pulley Drive,"hand, second finger, left hand"
201037355,Employee'S Finger Is Amputated In Gears Of Machine,"right hand, gloved hand, ring finger"
201612447,Employee'S Thumb Amputated By Drum Hoist,thumb
201101151,Employee Suffers Amputation,"little finger, left hand"
201381167,Lineman'S Arm Is Amputated Due To Burns From Power Line,"right arm, elbow due"
201496460,Employee Amputates Thumb When Caught In Caterpillar Forklift,thumb
200533982,Employee Is Injured When Finger Is Amputated By Drive Belt,"finger, right hand, index finger"
201168044,Carpenter'S Fingers Are Amputated By Saw,"third fingers, second finger"
201177524,Employee'S Finger Is Amputated By Portable Saw,
201490562,Employee'S Finger Amputated By Motor Housing,left little finger
200053924,Employee'S Finger Is Amputated By Saw,left index finger
202612784,Employee'S Thumb Is Amputated By Saw,"right hand, thumb, left hand"
201491081,Employee'S Finger Is Amputated In Chain And Sprocket Drive,hand
202485421,Employee Amputates Fingertip Between Steel Lid And Valve,"trapped hand loose, left hand"
201773694,Employee Amputates Finger On Unguarded Machine,
170180442,Employee'S Fingertips Amputated In Envelope Machine,"right hand, Western Hand Clinic, fingers"
202553772,Employee'S Toe Is Amputated When Caught In Escalator,"teeth, toes, large toe, comb teeth"
202545885,Employee Amputates Finger,"hand, gloved right middle finger, middle finger"
202492955,Employee Partially Amputates Finger Using Hydraulic Ram,index finger
202529822,Employee Amputates Finger When Caught In Belt Drive,"right ring finger, middle finger"
202468161,Employee'S Finger Is Amputated By Fan Belt And Pulley,"right hand, right ring finger, hand, middle finger"
202464897,Employee'S Finger Is Amputated By Unguarded Exhaust Fan Belt,"right index finger, nail"
202492443,Employee'S Finger Is Amputated In Conveyer,finger
201024346,Employee Sustains Right Middle Fingertip Amputation,"fingernail, right middle finger"
201149259,Employee'S Finger Is Amputated By Fan Motor,"index finger, right hand, right index finger, hand"
201493111,Employee'S Thumb Is Amputated By Harvester Fan,"right hand, thumb"
201022266,Mechanic'S Finger Is Amputated By Fan Blade,
201492634,Employee Amputates Hand In Rotating Fan Blades,
202585923,Employee Is Hospitalized From Heat Exhaustion,
202518007,Employee Amputates A Finger In A Feed Chopper,
201067394,Employee'S Arm Amputated After Being Caught In Auger,arm
202521407,Employee Finger Is Amputated In Lift Equipment,left hand corner
202519435,Employee With Heart Condition Is Hospitalized After Argument,
170865653,Employee'S Foot Amputated When Caught In Rail Car Coupling,right foot
201795713,Employee'S Finger Amputated When Die Fell From Chuck,"right index finger, right hand, fifth fingers"
202544433,Worker Amputates Tip Of Finger On Pneumatic Muffin Depositor,"finger, hand, bone, affected finger"
202478848,Employee'S Thumb Is Amputated In Meat Mixer,hand
202478798,Mechanic Suffers Amputation While Repairing Processor,
202658241,Meat Clerk Amputates Tip Of Finger In Meat Cutting Machine,"finger, face"
202470860,Employee'S Fingers Are Amputated By Punch Press,right hand
202448270,Press Operator Amputates Thumb In Active Press Cycle,"right hand, right thumb"
201691037,Employee Thumb Is Amputated After Being Crushed,"right hand, foot, thumb"
201079548,Employee Crushes Toe By Skid Steer Bucket And Is Amputated,toe
201127974,Employee'S Finger Is Amputated While Cutting Frozen Shrimp,
201168325,Employee'S Finger Is Amputated In Fruit Hopper,"finger, right index finger"
202470258,Oil Rig Worker Amputates Finger While Installing Well Flange,
202674594,Employee Amputates Finger When Caught In Gluing Press,"photo eye, right pinky finger, photo eyes, pinky finger"
201068053,Highway Inspector Sustains Partial Amputation  Both Thumbs,
202648044,Employee'S Finger Is Amputated After Caught In Sander,"finger, right hand"
200536126,Employee Amputates Finger In Guarding,"right knee, left middle finger, finger"
201074531,Employee'S Finger Is Crushed By Gate  Later Amputated,"finger, right hand, left hand, little finger"
201115656,Employee Suffers Amputation,right index finger
202612636,Employee'S Fingers Are Amputated In Flower Cutter,
200770519,Employee'S Finger Amputated In Guillotine Cutter,finger
202553897,Employee'S Finger Amputated By Press Machine,"right hand, finger tips, left hand"
201074820,Employee'S Toe Is Amputated While Loading Machine,right foot
202657920,Employee Amputates Finger While Holding Ladder,"left index finger, arm"
202493615,Employee Contacts Spinning Blades And Amputates Fingertip,
300777539,Employee Amputates Tip Of Index Finger,"left index finger, finger"
201165909,Employee'S Thumb Amputated By Vent Pipe,left thumb
201085875,Employee'S Finger Amputated In Shearing Machine,finger
201690898,Employee Suffers Toe Amputation In Fall Of Press Part,"right knee, left foot, toes, foot"
201496973,Worker Amputates Finger While Closing A Door On A Hopper,"finger, right hand, finger amputation"
170621494,Employee'S Fingertip Amputated When Hopper Cover Closes,left hand
201494549,Employee Is Hospitalized For Hot Asphalt Burns,
201022670,Employee Amputates Finger While Cleaning Web Press,"right hand, right index finger"
200053791,Employee'S Thumb Is Amputated By Falling Vehicle,left thumb
202531992,Worker Amputates Fingers In Hydraulic Press,"right index finger, Western Hand"
202487203,Employee'S Fingers Are Amputated By Power Press,"right hand, fingers"
202675351,Employee Amputates Finger Tip In Hydraulic Log Splitter,"hands, pinky"
170605000,Employee Hospitalized After Arm Catches Moving Conveyor,arm
202475216,Employee Is Severely Burned In Chemical Fire,head hands
202478079,Employee'S Finger Is Amputated By Press,"right hand, left hand, left little finger"
202673182,Employee Amputates Toes While Operating Fork Lift,right foot
202543336,Employee'S Fingers Are Amputated When Caught In Machine,"hand, multiple finger amputations, right hand"
201491321,Employee'S Finger Is Amputated When Tire Explodes,right index finger
202317996,Employee'S Finger Is Amputated When Flange Beam Falls,"left index finger, left hand, index finger"
201067899,Employee'S Fingers Are Amputated By Fan Blade,
170164255,Employee'S Left Arm Amputated By Kelly Bushing,"left arm off, head"
202441853,Employee Amputates Finger When Caught In Compactor,amputated finger
202531125,Employee Amputates Finger Tip In Lathe,"finger, hand, right finger, nail bed"
202470621,Employee Amputates Finger On Rotating Lathe Spindle,"finger, right ring finger"
202654208,Employee Gets A Finger Amputation From A Fan,"hand, right index finger, right hand index finger, fingers"
202539847,Employee'S Finger Is Amputated By Press Brake,"foot pedal, hand"
201058971,Employee'S Finger Is Amputated In Hydraulic Press Brake,"fingernail, hands, fingers, middle finger, right hand"
201116720,Employee Amputates Fingers While Operating Punch Press,"bone, index fingers, middle fingers, middle finger"
202479267,Employee'S Amputates Fingertip Between Frames Of Conveyor,middle finger tip amputation
202530267,Employee Amputates Finger In Well Casing Flange,"finger, right index finger"
202492807,Employee'S Finger Is Amputated When Moving Appliance,"finger, left hand becames, pinkie finger"
200054096,Employee'S Finger Is Amputated While Handling Material,"left finger, gloved hand"
202456976,Driver'S Finger Is Amputated By Dock Plate,"right hand, right index finger"
201095684,Employee'S Fingers Severed And Crushed While Working,"right index finger, left ring finger"
202718524,Worker Amputates Two Fingers In Pallet Making Machine,index fingers
316347939,Worker Amputates Finger In Bubble Wrap Machine,
201639499,Employee Amputates Fingers While Using Bandsaw,"fingers, left hand"
202551354,Employee'S Finger Is Amputated While Reaching Into Machine,"right hand, right index finger"
201175718,Employee Amputates Finger,"hand, middle finger"
201692449,Employee'S Finger Is Amputated By Meat Mixer,right middle finger
201078805,Meat Cutter Amputates Finger While Cleaning Meat Grinder,"hand, finger tip, left hand, middle finger"
202530697,Employee'S Finger Is Amputated In Meat Grinding Machine,"hands, right ring finger"
200053965,Employee Sustains Amputation To Fingertip In Meat Puller,"finger, bovine skull, jaw, chin area, bone, jaw bone"
201494291,Employee'S Finger Is Amputated When Caught In Grinder,"right hand, right index finger"
201024577,Butcher Amputates Finger With Meat Saw,"single finger amputation, frozen cows foot"
202509493,Employee Sustained Finger Amputation With A Meat Cutting Ban,"hand, bone, thumb, left thumb tip"
202522108,Employee Amputates Finger While Using Band Saw,
201128576,Employee Amputates Finger On Band Saw Blade,"skin, hand, thumb, index finger, bone"
202531976,Employee Amputates Fingertip In Wheel Holder Assembly,point bone loss
201077773,Employee'S Toe Is Amputated By Falling I,big toe
202549978,Employee Leg Is Amputated In Mill Machine,right leg
202542783,Employee Finger Is Amputated When Caught Between Pipes,ring finger tips
201184272,Employee'S Finger Is Amputated When Beam Drops,"finger, left ring finger"
201496213,Employee Catches Finger In Railing And Is Amputated,"finger amputation, left hand"
201037066,Employee Amputates Finger While Operating Saw,"hand, partial second finger, left hand, whole finger"
202674776,Worker Amputates Fingers On Table Saw,"hand, right hand, fingers"
200532364,Employee Amputates Finger While Cutting Metal,"foot pedal, right hand, finger"
202516787,Employee'S Fingertip Is Amputated On Extruder,left middle finger
202541942,Employee'S Fingertip Is Amputated By Clamp,left pinky finger
200823276,Employee Amputates Hand When Caught In Rail Conveyor,"hand, hands"
202613428,Employee'S Finger Is Amputated By Mixer Door,
202545018,Employee Amputates Finger In File Cabinet Draw,
170376198,Employee Partially Amputates Finger In Plate Maker,left index finger
201052313,Employee'S Finger Amputated By A Glass Cutting Machine,"finger, right index finger, right hand index finger, head unit"
202516696,Employee Partially Amputates Thumb While Operating A Machine,right thumb
200775260,Employee'S Fingers Are Amputated Cleaning Rotating Parts,"several fingers, right hand"
201498219,Employee Amputates Finger With Table Saw,"hand, fingers"
202479051,Worker Amputates Fingers In Paper Corrugator,"right hand, fingers, hand"
201109881,Employee Amputates Finger When Caught Between Roll And Stand,finger
201037116,Employee'S Finger Is Amputated By Paper Shredder,"finger, right index finger"
170843619,Employee Amputates Finger In Garnett Machine,"finger, hand, right index finger"
201103736,Employee'S Fingers Crushed And Amputated By Pipe Wrench,
201203841,Employee Amputates Finger In Unguarded Planer,hand
202614434,Employee'S Foot Is Struck By Pruning Blade  Amputates Toes,
202523809,Employee Amputates Fingers In Fall Grabbing A Conveyor Line,"body, right hand, fingers"
200999258,Power Press Operator Sustains Amputation,
201168465,Employee'S Fingers Are Amputated In Flat,"right hand, hand, fingers, thumb"
202088365,Employee'S Finger Is Amputated By Press Air Cylinder,left pinky finger
202087706,Employee'S Fingers Are Amputated By Punch Press,fingers
202493888,Employee Amputates Finger In Printing Press,"finger, hand"
202561395,Employee Amputates Finger On Power Press,"finger, right index finger"
202553715,Employee Gets His Hand And Arm Amputated By Press,"arm, left hand"
202471074,Employee'S Fingers Are Amputated By Press,"amputated fingers, middle fingers, ring finger, right thumb index"
202455465,Employee Suffers Severe Burns While Priming Pump,"thigh, left arm waist"
200531630,Employee Amputates Finger On Blade,"hand, left hand, middle finger"
200053833,Employee Amputates Finger While Hoisting Metal Cylinder,"index finger, left index finger, nail"
202088969,Employee Amputates Finger When Press Cycles,"foot pedal, finger, foot, backs, pull backs"
202657417,Employee Amputates Fingers When Hand Contacts Punch Press,middle fingers
202553269,Employee'S Fingers Are Amputated By Punch Press,"hand, pinky finger tips"
202521449,Employee Sustains Amputation When Struck By Train,
201363694,Employee'S Legs Are Amputated When Caught In Machine,legs
202530408,Employee Amputates Finger When Cooler Door Came Off Track,left middle finger
202657573,Employee Amputates Fingers While Using A Table Saw,hands
201490976,Worker Amputates Finger In Dado Saw Operation,left hand
201173382,Employee Suffers Finger Amputation,"finger, right hand"
171054380,Employee'S Fingertip Amputated In Riveting Machine,"foot control, right index finger"
202313102,Employee Amputates Fingers While Examining Scanner,"finger, right index finger, head"
201952603,Employee Amputates Fingertip When Caught By Clamp,right index finger
201490984,Employee'S Finger Is Amputated After Being Pinched By Rotor,right index finger
202465738,Employee'S Finger Is Amputated In Pump,"body, middle finger"
201081536,Employee'S Toe Amputated When Valve Dropped On Foot,great right toe
201504149,Bank Manager'S Finger Is Amputated In Safe Door,finger
201502457,A Safe Falls On Employees Toes Amputating Two Of Them,"toes, foot"
200082857,Employee Amputates Fingers While Operating Table Saw,"fingers, left hand"
202489308,Employee Amputates Finger While Inspecting Compressor,"right hand, right index finger"
202465225,Employee Amputates Finger While Operating Stacker Machine,"left index finger, left middle finger"
201176252,Employee'S Toe Amputated After Concrete Slab Falls On Foot,"right big toe, right foot"
201692225,Carpenter'S Finger Is Amputated By Abrasive Sander,right middle finger
202478608,Employee Gets Hand Laceration And Finger Amputation With A P,"finger, hand, fingers, left hand"
200651834,Employee'S Hand Is Amputated In Moving Rotor,"hand, wrist"
202601480,Thumb And Finger Of Worker Is Amputated By Table Saw Blade,"index finger, left thumb"
200610616,Employee'S Leg Amputated By Saw,"left leg, knee"
170622997,Employee'S Fingertips Amputated By Table Saw,middle fingers
1706969,Employee'S Fingers Amputated In Cut,"right hand, fingers, unprotected foot pedal"
315068213,Pipeline Auger Amputates Part Of Worker'S Finger,"finger, right hand"
201157393,Employee'S Fingers Amputated When Hand Caught In Gears,"hand, middle finger, fingers, gloved right hand"
202554747,Employee Catches Fingertip In Sealer And Is Amputated,right index finger
202454781,Employee Amputates Finger Using A Heat Sealing Machine,finger
202454302,Employee Amputates Finger In Chain And Sprocket Of Sealer,"finger, right hand, fingers"
201178001,Employee Amputates Finger While Repairing Ac Unit,"left pinky finger, left hand, middle finger"
202635231,Employee'S Finger Is Amputated By Belt,finger
200532760,Employee'S Finger Is Amputated After Caught In Rollers,"little finger, hand, right hand, fingers"
201494507,Employee'S Finger Is Severed By Machine,
202627709,Employee Amputates Finger While Operating Table Saw,"fingers, left hand"
202489571,Employee Amputates Finger On Shear,finger
202465654,Employee Amputates Finger On Blade,right index finger
201038296,Employee Amputates Finger When Operating Shearing Machine,"finger, Western Hand Specialists, right pressure foot, bone, skin flap"
202442869,Employee Amputates Hand When Caught In Shear,
201078284,Worker Amputates Tip Of Finger When Dropping Equipment,"bone fractures consistent, nail bed"
201074523,Employee Amputates Finger When Caught Between Moving Parts,
201500881,Employee'S Finger Tip Amputated When Pinched Between Objects,"finger, left middle finger tip"
170865877,Employee'S Fingertip Amputated In Gondola Door,"door lock arm, left ring finger"
201129327,Employee Partially Amputates Two Fingers Using A Band Saw,"right hand, middle fingers, fingers"
202550653,Employee'S Finger Is Amputated In Slicer,right index finger
202545547,Employee Amputates Fingers In Material Cutter,"left hand, fourth finger, fifth finger, left fingers, head"
201059110,Employee'S Fingers Are Amputated By Machine Rollers,"left index finger, left middle finger, left hand"
201180189,Employee Amputates Fingers Using Handsaw,"fifth fingers, left hand"
200824399,Employee Amputates Finger In Machine,finger
202516704,Worker Amputates Tip Of Right Index Finger On Film Winder,right index finger
202471116,Employee Falls From Hives And Is Hospitalized,"spleen, fractured ribs wrist, hand"
120164926,Employee'S Finger Amputated When Splinter Caught In Ring,"body, left fourth finger"
202468138,Employee Amputates Fingertip On Rotating Auger,right index finger
201186657,Employee Gets Two Fingers Amputated And One Fractured,"right hand, fingers, third finger"
201073533,Employee Amputates Tip Of Finger In Machine,"finger, right pinky"
201117397,Employee Fingers Crushed And Amputated In Press Machine,"right ring finger, hand, middle finger, right hand, hand press"
201494655,Employee'S Toe Is Amputated On Stand,foot
201161619,Employee'S Finger Amputated In Mechanical Power Press,"foot switch, middle finger"
202463337,Employee'S Finger Is Amputated After Being Crushed,right index finger
202317640,Employee'S Leg Is Amputated By Conveyor,"conveyor head pulley, head pulley"
202464632,Employee'S Toes Are Amputated After Being Crushed,"left foot, toes, foot"
201037165,Employee Injured When His Finger Is Amputated,"body, right hand, right middle finger, finger"
201799814,Employee Amputates Fingers While Operating Stripping Machine,"right hand, ring finger, little fingers, hand"
201159050,Employee'S Finger Is Amputated When Caught In Drill Press,"gloved finger, right ring finger"
202634309,Employee'S Finger Tip Is Amputated While Using Sweeper,
202526620,Employee'S Fingers Are Amputated By Chain,"several fingers, hand, other hand, left hand"
202545091,Employee Amputates Thumb On Table Saw,left thumb
202587390,Employee Amputates Thumb Between Chain And Truck Tailgate,right thumb
202477824,Employee'S Fingers Are Amputated By Sheet Former Machine,hand
202456950,Employee'S Fingers Are Amputated By Machine Rollers,"fingers, left hand"
200802536,Rotating Drum Amputates Textile Machine Operator'S Fingers,
202455747,Textile Worker Amputates Finger In Yarn Winding Spool,"finger, left ring finger"
202475299,Employee'S Finger Is Amputated In Printing Machine,
126090216,Employee'S Finger Amputated While Cutting Fabric,"left hand, left little finger, little finger, right hand, ring finger, sole duty"
201855897,Employee'S Arm Is Amputated After Being Crushed By Machine,arm
125899294,Employee'S Finger Amputated Afte Being Caught In Machine,"left hand, middle finger"
201158326,Employee'S Finger Is Amputated In Tapping Machine,finger
120124979,Employee'S Fingertip Amputated On Pipe Threader,"nail bed, fourth finger, right hand"
202441929,Employee Amputates Thumb While Changing Tire,right thumb
202492468,Employee Crushes Fingertip In Nip Point And Is Amputated,"finger, assist arm strut, distal phalangeal bone"
201176682,Employee Amputates Finger In Machine,index finger
201074622,Employee'S Finger Is Amputated When Caught In Pulley,right index finger
201171386,Employee Suffers Amputation Of Finger,"finger, fingers"
202550976,Employee'S Finger Is Amputated By Router,right middle finger
170156285,Employee'S Finger Amputated While Cleaning Screw Conveyor,right middle finger
14277149,Amputation Of Toes When Riding Material Hoist.,"PLATFORM BETWEEN THE SECOND AND THIRD FLOOR HIS FOOT WHICH PROTRUDED, HIP, TOES ON HIS RIGHT FOOT WERE DAMAGED, BIG TOE WAS AMPUTATED"
200801041,Employee Severs Two Fingers While Operating Press,"amputated fingers, right hand, middle finger"
202550752,Employee Amputates Finger With Base Of Trim Die,"hand, right index finger, right hand"
202471413,Employee Amputates Finger In Glass Washing Machine,"right hand, right ring finger"
202492658,Employee'S Thumb Is Partially Amputated In Weld Machine,thumb
202507760,Employee'S Fingers Are Amputated By Winch,"right hand, pinky fingers"
201105475,Employee'S Finger Is Amputated When Pinched By Clamp,finger
202493987,Employee Finger Is Amputated While Sawing Plywood,"left index finger, thumb"
202553574,Employee Amputates Finger While Operating Wood Shaper,left hand
202476032,Worker Amputates Finger While Shaping Wood Pieces,"right hand, fourth finger, cutter head, third finger"
202553590,Employee Amputates Thumb While Operating Pneumatic Wrench,"left thumb, wrist"
201510294,Employees Forearm Amputated When Struck By Flying Cable,elbow
202654257,Punch Press Operator Sustains Amputation When Press Actuates,finger
202715728,Drill Press Operator Amputates Ring Finger,"finger, right hand, ring finger portion"
201800935,Power Press Operator Amputates Three Fingers,fingers
202633574,Tow Truck Driver Amputates Thumb Under Tow Bar,thumb
201800323,Employee Amputated Finger In Adbrasive Blast Machine,"finger, third right fingers, extensor tendon, right index finger, bone loss, right hand, right little finger"
200630598,Three Employees Hospitalized After Fire In Dust Collector,
200521441,Employee'S Hand Severed While Cleaning Sabar System,right hand
202472957,Employee Amputates Finger On Grinding Wheel,left index finger
202352159,Grinding Wheel Strikes Employee Who Is Hospitalized,"right calf, injured calf muscles"
201128717,Employee Amputates Finger Cleaning A Sausage Machine,
201148806,Worker Amputates Fingertip In Machine Accident,"finger, ring finger"
200381002,Employee Is Severly Burned In Explosion,"arm, face neck chest"
202517009,Employee'S Fingertip Amputated By Falling Toad Sign,right hand
201079027,Employee Gets Finger Amputation,left middle finger amputation
202544979,Worker In Aerial Lift Amputates Tip Of Index Finger,left index finger
202653960,Employee Amputates Fingertip In Fan Belt,"hand, right thumb injury"
202655080,Employee Amputates Finger Between Handle And Slot Edge,"right ring finger, pinkie finger"
202553525,Worker Amputates Fingertip While Servicing Air Conditioner,
200535250,Employee Amputates Finger On Food Product Auger,"index finger, right hand"
202468609,Worker Amputates Finger When Butterfly Valve Closes,"right hand, ring finger"
202467486,Employee'S Finger Tip Is Amputated In Liquid Filling Machine,finger
201184611,Employee Amputates Finger With Pneumatic Crimping Tool,left middle finger
200532463,Employee'S Finger Is Amputated By Chain And Sprocket,left ring finger tip
201497187,Employee'S Fingers Are Amputated When Caught By Conveyor,"fingers, air lock veins, left hand"
202555082,Worker'S Fingertips Are Amputated When Punch Press Cycles,hands
200535060,Worker'S Fingertip Is Amputated When Punch Press Activates,"left hand caught, middle finger"
