id,title,content
200212363,Four Employees Are Burned When Pipe Fails,
200376481,Three Employees Suffer Burns When Sprayed By Hot Water,"head, right arm neck ears, back"
200232320,Four Employees Are Injured When Lightning Strikes Platform,
848440,Four Employees Sustain Burns In Heptane Explosion,
202553483,Three Employees Are Injured In Natural Gas Explosion,
200231942,Three Employees Are Exposed To Chemical Vapors,
200372035,Twenty,
201270964,Five Employees Hospitalized After Chemical Exposure,
200040830,Six Employees Injured In Refinery Explosion,
202003935,Six Employees Injured After Inhaling Hydrofluoric Acid,
200962009,Three Employees Exposed To Acid Solution From Leaking Drum,hand truck
201260247,Three Employees Exposed To Hydrofluoric Acid,
595942,Forty,
884734,Three Employees Inhale Hydrogen Chloride,
200623726,Four Employees Are Exposed To Hydrogen Fluoride Gas,
200623718,Four Employees Are Exposed To Hydrogen Fluoride Gas,
202003810,Six Employees Exposed To A Release Of Hydrogen Fluoride,
200460061,Seven Employees Injured From Exposure To Hydrofluoric Acid,unprotected skin
200631760,Four Employees Are Injured In Chemical Explosion,
802181,Three Employees Injured When Tank Explodes,"hands, leg fractures Employee, sustained foot lacerations"
201023108,Four Employees Are Injured In Explosion In Confined Space,
912550,Eleven Employees Present During Hydrogen Cyanide Release,
200820538,Forty Employees Affected By Insecticide Spill,
201562246,Four Employees Sustain Burns Due To Flash Fire From Tank,
201077260,Three Workers Sustain Injuries In Fall From Ladder,broken hand legs
201036225,Three Employees Are Injured In Explosion,ears
200309409,Three Employees Are Injured In Scaffold Collapse,unspecified body part
201636990,Four Employees Injured When Ladder Jack Scaffold Collapses,
200264265,Five Employees Are Injured In Fall Off Elevated Load,
202079729,Three Employee Were Struck By Lightening While Fighting Fire,
201881299,Three Employees Are Burned By Transformer Arc Flash,
200271559,Three Employees Sustain Burns In Propane Explosion,exposed skin
200611598,Three Employees Are Burned When Torch Ignites Lp Gas,"legs, body, hair, head, arms"
200070944,Three Burned In Flash Fire During Filling Of Propane Tanks,hair
763037,Nine Employees Adversly Affected By Chemical Spill,hands
201062593,Three Employees Injured When Vapors Ignited,body
200080059,Three Employees Injured In Flash Fire While Sealing Bridge,
781500,Five Employees Exposed To Mek Vapors,
202338216,Three Employees Burned By Flash Fire,
978593,Five Employees Hospitalized After Exposure To Toxic Fumes,
202504429,Three Employees Burned In Plant Fire,"right arm ear, hands, neck"
101360774,Four Employees Injured In Flash Dust Fire,
200925857,Eight Workers Are Injured In Explosion,
201282852,Six Employees Are Hospitalized Due To Chemical Spill,
200690170,Six Employees Suffer From Exposure To Nitric Oxide,
202085395,Thirteen Employes Injured When Exposed To Acid Spill,
200850246,Four Employees Injured While Cleaning Up Acid Spill,skin
609230,Seven Employees Hospitalized After Exposed To Oxides,
14387500,Ten Employees Exposed To Chemical Vapors From Printer Ink,
200556264,Three Employees Burned When Gas Release From Flange Ignites,
201863107,Four Employees Suffer Carbon Monoxide Poisioning,
201614682,Three Employees Are Exposed And Injured From Carbon Monoxide,
840199,Five Employees Injured In Paint Powder Explosion,
202474474,Five Employees Sustain Chemical Exposure,
201095064,Three Employees Injured When Exposed To Paint Stripper,
200210185,Four Employees Injured When Struck By Flying Shrapnel,
200812501,Four Employees Injured When Sprayed With Herbicide,
711622,Five Employees Exposed To Solvents From Roofing Compound,
201925278,Three Employees Are Exposed To Phosgene During Leak,
201923315,Three Employees Injured When Exposed To Hydrogen Fluoride,
170243240,Five Employees Exposed To Phosgene Gas,
14396162,Nine Employees Exposed To Phosgene,
820662,Forty,
200370872,Three Employees Burned When Sprayed By Phossy Solution,
202344818,Five Employees Are Injured When Rebar Assembly Collapses,foot
200784494,Three Employees Sustain Burns When Propane Gas Explodes,
773887,Three  Employees Injured After Inhaling Chemical,
14402465,Twelve Suffer From Smoke Inhalation In Pvc Fire,
14312086,Five Employees Injured When Reactor Explodes,
14489678,Seven Injured After Inhaling Hydrochloric Acid,eyes throats
200841690,Eight Employees Were Sickened By Paranitroaniline Exposure,
200051696,Seven Employees Burned In Fire At Cold Storage Facility,
200012227,Three Employees Are Burned When Fireworks Explode,"body, legs, chest"
200011419,Three Employees Injured In Explosion,
200452704,Five Employees Are Burned In Flash Fire,
200823045,Four Employees Are Exposed To Chemicals When Reactor Erupts,
200784551,Three Employees Are Burned By Hot Oil,arms abdomens
14554893,Three Employees Suffer Exposure To Anhydrous Ammonia,"eyes, other body parts"
200771277,Four Employees Injured In Roofing Scaffold Collapse,hips
14384358,Three Employees Buried And Asphyxiated By Sand In Silo,
201857729,Three Employees'S Injured In Scaffold Collapse,"head, fractured backs"
170670194,Four Employees Suffer Burns In Lp Gas Explosion,
14548788,Three Employees Injured In Fall When Hoist Cable Breaks,"bruised shoulder, chest"
200650901,Four Employees Sustain Burns When Vapors Explode,
170571673,Three Employee Burned When Vapors Ignite,
14442974,Five Employees Exposed To Sodium Cyanide Dust,
310811666,Twenty One Employees Are Injured In Chemical Spill,eyes
201109345,Five Employees'S Are Exposed To Toxic Chemical Fumes,
201092780,Four Employees Exposed To Chlorine Gas,
200151306,Three Employees Injured In Scaffold Collapse,
200555290,Three Employees Burned When Working On Steam Line,
200331858,Three Employees Injured In Collapse Inside Confined Space,bones
170340053,Nine Employees Injured When Chemical Drum Explodes,
783720,Five Employees Hospitalized Due To Styrene Exposure,
14471577,Three Employees Suffer Irritation From Chemical Exposure,
200650257,Five Employees Exposed To Sulfur Dioxide,
170121594,Three Employees Exposed To Sulfur Dioxide,sore throats
14548333,Eight Employees Overexposed To Sulfur Dioxide,
201859295,Three Employees Burned In Electric Arc Blast,
201169018,Three Employees Are Burned By Arc Flash,"hands arms, stomachs"
170008239,Nine Employees Injured When Exposed To Toxic Gases,
201521937,Eight Employees Exposed To Chemical Spill,
170184865,Thirteen Employees Exposed To Trichloroethylene,"eyes, throat"
200361376,Three Construction Workers Are Injured When Trusses Collapse,feet
201562568,Ten Employees Are Burned By Steam Inside Tunnel,
202505129,Four Injured When Suspension Scaffold Platform Breaks,
200201200,Three Employees Injured When Manbasket Falls,
200552370,Three Employees Injured While Pressure Testing Tank,
200632081,Five Employees Are Exposed To Noxious Fumes,
202539474,Three Employees Are Poisoned By Carbon Monoxide,
202458410,Three Employees Are Burned While Adjusting Gas Well Pressure,head area
200800894,Three Employees Are Injured In Truss Collapse,
202478483,Employee Is Burned When Sprayed By Injection Molding Machine,"arms, barrel feed throat, face shoulder hands"
202465761,Employee Injured When Nail Gun Accidentally Discharges,nail
202692380,Trailer Fire Causes Burns To Upper Body Of Worker,upper body
200644664,Employee Is Pinned Under And Drug By Truck,
201043478,Employee Fractures Vertebra In Fall Onto Steel Protrusion,"eye, hair pin, L1 vertebra"
202658209,Steel Bean Rolls On Employee'S Foot  Amputates Toe,large toe
170203103,Employee Suffers Multiple Injuries In Vapor Explosion,"fractured jaw hip pelvis, ankle, upper body, arms head"
200376366,Two Workers Are Injured When Truck Falls Off Bridge,"face, feet high, feet long, feet, chest, shoulder, back shoulder, leg, chipped bone"
202446563,Employee Amputated Thumb In Spiral Machine,"right hand, right thumb, thumb"
202088951,Employee Is Injured In Fall From Elevated Platform,feet
202614616,Worker Is Hospitalized For Carbon Monoxide Poisoning,
200611432,Employees Suffer From Carbon Monoxide Exposure,
202588513,Employee Suffers Fractures When Tractor Strikes Bomb Cart,"leg, fractured right tibia, fibula, shin"
202657250,Worker Sustains Multiple Injuries When Trench Collapses,
202475000,Employee Fractures Leg When Struck By Metal Pipes,"leg, left leg, back"
201075199,Employee Fractures Leg When Struck By Concrete,"leg fracture, left leg"
200800522,Inadvertant Mixing Of Cleaning Chemicals,
14216568,Fire Fighters Injured In Separate Falls,"back contusion, head injuries"
201186301,Foreman Is Burned When Fuel Ignites During Machine Refueling,face
201129640,Painter Falls From Scaffold And Fractures Skull And Wrist,"fractured skull, feet, wrist"
202673182,Employee Amputates Toes While Operating Fork Lift,right foot
202588307,Worker Falls From Scaffold Ladder  Sustains Injuries,"right kidney, feet, right leg"
202509493,Employee Sustained Finger Amputation With A Meat Cutting Ban,"hand, bone, thumb, left thumb tip"
201494903,Employee Sustains Multiple Fractures When Runover By Trailer,
170150957,Employee Burned In Natural Gas Fire,"face, wrist neck, lips"
201694171,Employee Is Injured While Using Lighting Stick,"right hand, foot"
202447843,Employees Injured By Flying Metal,"abdomen, head, head injuries"
201059268,Employee Is Burned By Hot Oil,"neck, body, leg, left arm, face forehead/scalp"
201119534,Employee'S Hand Caught Between Steel Rollers,"little finger, right hand, fourth finger, left hand"
202454781,Employee Amputates Finger Using A Heat Sealing Machine,finger
200420180,Employees Are Pinned Between Crane Load And Wall,
201024692,Employee Is Bruised After Being Overtaken By A Sudden Pour O,"feet, body parts"
170562227,Employees Suffer Burns From Caustic Material,
201508066,Employee'S Foot Is Injured When Struck By Cart,left foot
201508561,Worker Amputates Thumb In Air,"left thumb, bone loss"
14550008,Compressed Air Tank Exploded,
200359032,No Injuries Are Reported  Anhydrous Ammonia Release/Fire,
772921,Employee Asphyxiated By Argon Gas,FEET INTO THE FURNACE PIT
202532305,Two Employees Are Injured In Chemical Fire,"face, right arm third-degree burns, right ear right side, fingers, back, right shoulder arm, head"
201077724,Multiple Employees Are Injured In Scaffold Collapse,feet
202479317,Employee Crushes Finger When Forklift Clamp Slips,"finger, index finger"
200881811,Fall From Communication Antennae Tower Hospitalizes Three,
202081543,Worker Is Injured When Struck By Powered Industrial Truck,
170379663,Employee'S Leg Injured When Pinned By Baggage Tractor,leg injuries
170896633,Employee'S Fingertip Amputated In Pan Stacker,right index finger
202422218,Employee Is Struck In The Head By A Crane Ball,"broken wrist, right arm, face bruised left, neck injury, sprained cervical spine, head, wrist"
201185444,Employee Fractures Elbow When She Trips On Barrier,"right elbow, left foot, right foot"
14398168,Employees Overexposed To Vapors,
170365803,Employees Injured In Blast Furnace Explosion,"head, eye injuries"
315952622,Employee Is Injured During Hydroblasting Operation,foot
202089108,Employee Is Struck And Seriously Injured By Ejected Tire,"eyes, face, head, multiple facial fractures subdural hematoma subarachnoid hemorrhage fractured arm"
201571163,Employee'S Leg Crushed In Fall Of 10 000 Lb Drill Device,leg
200813335,Employees Are Scaled And Burned In Explosion,
201344793,Employee Amputates Arm While Restringing Boom Hoist Cable,arm
14200976,Left Foot Caught Between Machine Frame & Moving Deck Arm,INJURIES WERE BRUSIES AND PINCHING ACTION TO THE LEFT FOOT
170577589,Employees Injured In Boxcar Explosion,
14247928,Crushed By Falling Breaker Plate Assembly,
201362795,Employees Are Injured By Falling Concrete,
201145109,Employees Are Injured While Building Bridge Formwork,
786673,Employees Unhurt In 20 Ft Fall From Steel Cage,
14349401,Employee Suffocated In Soybean Bin,
201345550,Employee Is Injured When Elevator Leg Collapses,"waist, bucket elevator leg"
202462644,Employee'S Fingers Are Amputated By Unguarded Moving Chain,"left index finger, fingers, finger, left hand"
201183795,Employee Injured In Backward Fall When Impaled On Rebar,"rectum, right foot"
200370146,Employee'S Forearm Amputated In Textile Rollers,"arm, elbow"
200611424,Employees Sustain Carbon Monoxide Poisoning,
202657334,Employee Gets A Torn Achilles Tendon With A Stainless Sheet,"torn Achilles tendon, left foot, left ankle"
14499545,Struck By Molten Metal From A Casting Die,RECEIVED FACIAL AND BODY BURNS
170360242,Employee'S Fingers Injured When Caught In Cathead,"fourth fingers, left hand"
201204948,Employee Gets Caught Between Equipment And Structure,head
779306,Employees Ill After Inhaling Coal Tar Volatiles,
202457867,Worker Mixing Chemicals Is Burned When Solution Erupts,"head face, neck"
201497294,Refrigerant Leak Sends 16 School Workers To Hospital,
201481272,Employees Suffer Burns And Hearing Loss Following Explosion,back
201497120,Chlorine Gas Sends Eight Meat Packers To Hospital,
202149266,Employees Are Asphyxiated By Chlorine Gas,
14569487,Exposed To Chlorine Dioxide Gas.,COUGHING SORE THROATS AND HEADACHES
14387161,Chlorine Gas Leak,
170189898,Employee'S Finger Amputated While Trying To Catch Rod,right ring finger
997379,Coal Pulverizer Explosion At Power Generating Station,face
14476360,Crushed By Coal Crusher Screen,
851048,Charcoal Dust Ignited; Flash Fire Burned Employees,
14374979,Coal Dust Explosion,
170393318,Burn,"arms, legs"
170158562,Employees Scalded By Escaping Steam Mist In Coker Drum,
202529319,Employee Is Burned In Magnesium Flash Fire,"right arm, skin grafts, back"
202531323,Employee Fractures Leg When Air Compressor Falls,right leg
200361731,Worker Is Injured When Struck By Steel Taper Tie,back
201344801,Employees Are Injured In Wall Collapse,
202531521,Worker Dismantling Scaffold Is Injured In Fall,"feet, leg arm"
201127438,Cook Is Burned By Hot Oil Spilled From Deep Fryer,"face neck arms, face neck chest, arms, body"
724211,Employees Burned  Suffer Smoke Inhalation In Explosion,"head, upper body"
202465605,Employees Suffer Severe Burns In Explosion,"face nose, face, eyelids, nose eyelids"
201080249,Employee'S Fingers Amputated While Cleaning Cotton Gin,"fingers, left hand"
201487055,Employee Suffers From Chemical Exposure And Is Hospitalized,
14521991,Employees Overexposed To Chemical Vapors,
202588547,Employee Is Found Unconscious  Possible Heart Attack,
202454237,Employee'S Arm Fractured In Fall When Crane Overturns,fractured right arm
202634242,Employee'S Wrist Is Degloved By Bottling Plant Conveyor Belt,right wrist
855619,62 Employees Exposed To Methyl Chloroform,
14214969,Employees Exposed To Solvent Vapors From Degreaser,
14445332,Methylene Chloride Inhalation From Vapor Degreaser,
202655171,Employee Finger Is Injured In Conveyor,"finger, crushed right ring finger"
202349858,Employees Injured From Chemical Release,
14367098,Employees Suffer Overexposure To Smoke,"skin, chests, throats"
170615041,Employee Breaks Ankles In Fall From Monkey Board,"feet, fingers, ankles"
200600880,Employee'S Fingertips Amputated In Punch Press,fingers
202587838,Employee Gets Ankle Crushed By Boxes Of Frozen Meat,"leg requiring surgery, right ankle"
201129038,Employee Is Injured In Fall In A Parking Garage Stairway,"shoulder, feet, left upper arm"
202479283,Fall With Forklift,"left foot, feet"
201692597,Truck Driver Sustains Torn Aorta When Truck Tips Over,
201020294,Employee Injured In Fall,"hands, foot caught, back, foot catch, right foot"
202508719,Employee Is Crushed When Trapped By Drilling Rig,feet
657700,Employees Burned When Printing Press Explodes,hands arms
170706691,Employee Fractures Arm In Dye Machine Rollers,hand
201163037,Employee Falls From Rooftop,"neck trauma, head"
201508629,Employee Suffers Electric Shock From Underground Switchgear,"face, neck, hands, hair, head"
170120711,Employees Burned By Ignition Of Ether Vapors,"hands, arms"
784017,Employee Burned By Swinging Door In Oven Explosion,upper leg
201760782,Employees Hospitalized For Foreign Gas Inhalation,
783381,Employees Exposed To Ethylene Oxide Gas In Boiler Release,
170606495,Employees Exposed To Ethylene Oxide During Tank Change,
170702542,Employees Exposed To Ethylene Oxide,
792606,Employee Exposed To Ethylene Oxide During Release,chest
14528970,Employee Burned When Dust Collector Explodes,
14464598,Caught In Machinery,"HIS ARM INTO THE FEED ROLLER, HE REACHED WITH HIS RIGHT HAND TO STRAIGHTEN A PIECE AND GOT CAUGHT BY THE FEED ROLLER"
14495907,Burn,ankles
201144565,Employee'S Lungs Injured From Smoke Inhalation,
201010295,Employee Is Injured In Fall Through Hole In Roof,"opening head, scalp"
170670442,Employees Exposed To Freon From A/C System,
14482756,Employees Burned As Gas Ignites,
14402424,Employees Hospitalized After Exposure To Hydrofluoric Acid,
14447809,Grain Elevator Explosion,body
170731038,Employees Fingers Amputated By Guillotine Blade,"little finger, left ring finger, back"
170846984,Two Employees Burned In Acid Explosion,"necks, arm, arms, severe eye irritation"
202448064,Employee'S Arm Fractured By Falling Headache Ball,
14500474,Several Employees Contract Hepatitis A At Work,
201770948,Two Employees Burned And One Injured In Explosion,face head hands
202715876,Employee Suffers Burns On Both Legs When Hot Water Sprays,legs
200757490,Employees Are Injured After Exposure To Carbon Monoxide,
310100086,Employee Is Injured When Pinned Between Paver And Wall,
201129046,Employee'S Finger Is Amputated In Hydraulic Clevis Pin Hole,"right index finger amputation, hand"
200202125,Employees Are Sickened After Inhaling Acid Vapors,
200210540,Employees Exposed To Hydrofluoric Acid,
739920,Employees Exposed To Hydrogen Chloride Release,
14454532,Toxic Fumes Emitted From Burning Building Containing Pvc,
200210052,Employees Injured After Inhaling Hydrogen Fluoride,
170187124,Two Employees Burned By Hydrogen Fluoride,face
170341002,Employee Ill When Exposed To Hydrogen Fluoride,
982025,Employees Injured During Chemical Explosion,
170892277,Employee Suffers Acid Burns From Trifluoroacetic Acid,"face, arm"
948240,Employees Burned By Exhaust Gas,
14236020,Exposed To Toxic Fumes From Malathion Spill,
200100485,Employees Hospitalized After Exposure To Epoxy Coating,
14373179,Employees Become Ill After Inhaling Tdi,
14257562,Employees Burned And Struck By Flying Parts After Explosion,
202440376,Employee Jumps Off Moving Railcar,left leg
170894935,Employee Injured When Struck By Kelly On Oil Rig,head
202469334,Employees Are Injured After Excessive Training Exercises,
200623338,Employee Collapses From Heart Attack,
202467999,Employee Burns Hand In Fire While Calibrating Oxygen Guage,"right hand, burned hand"
170735112,Employee Sustains Burn From Hot Metal Ladle,"skin, right hand, elbow"
689513,Employees Chemically Burned By Lime,"skin, arms"
201044518,Employee Gets Crushed By Skid Steer Grapple,
14550784,Lpg Leak Ignited  4 Employees Injured,
170826036,Employees Ill After Overexposure To Carbon Monoxide,
829275,Employee Hospitalized After Exposure To Carbon Monoxide,
170607170,Employees Sickened When Exposed To Organophosphate Pesticide,
170720247,Employee Injured When Struck By Roller In Paving Operation,leg lacerations
760587,Employees Uninjured In Mek Solvent Tank Explosion,
170358295,Employee Suffers Burns In Second Furnace Explosion,"face, hands"
170694897,Employee Suffers 1st And 2nd Degree Burns In Fire,back
200261444,Employees Burned By Erupting Molten Metal,various body regions
202449427,Employee Injures Back In Fall From Scaffold,"right foot, feet, back"
202158598,Several Employees Show Signs Of Legionnaires' Disease,
200820801,Employee Burned When Hydraulic Fluid Vapor Ignites,
201694247,Employee Suffers A Head Injury From Falling Platform,"chin, feet high, mouth"
170814131,Employee Fractures Leg When Struck By Oil Well Hose,right leg
14236202,Employees Caught In Muck Slide On A Spillway,
201271574,Employees Burned After Naptha Ingnites,
170732093,Employee Injured In Fall From Aircraft Cargo Opening,FEET FROM THE MAIN CARGO DOOR
202508446,Worker Sustains Fractures When Struck By Industrial Truck,sole
686543,Fingers Caught In Press Rollers,HE WAS UNABLE TO LET GO QUICK ENOUGH TO PREVENT HIS FINGERS FROM BEING PULLED INTO THE NIP POINT ALONG WITH THE RAG
14491344,Caught In Point Of Operation Of Offset Press,"HE SUSTAINED CUTS AND BRUISES TO HIS ARM, HIS HAND AND ARM BECAME CAUGHT BY THE SHEET GRIPPER BAR AND THE PRESS HOUSING"
14543243,Burn,
170703425,Employee'S Arm Injured While Sandblasting Derrick,right hand
733642,Oil Well Perforation Gun Exploded  Injuring 3 Employees,"MUSCLE AND BONE DAMAGE, IN BOTH SHOULDERS BY THE BLAST, CAUSING SKIN"
170615181,Employee'S Hand Burned In Closing Garment Press,"head, left hand"
200010031,Employees Injured When Exposed To Chemical Vapors,
201031168,Employee Injured When Crushed Under Rolling Bus,"spleen, pancreas"
825562,Employees Become Dizzy After Removing Perchloroethylene,
14215743,27 Employees Overexposed To Perchloroethylene Fumes,
